,trip_id,arrival_time,departure_time,stop_sequence,trip_headsign,direction_id,route_id,wheelchair_accessible,bikes_allowed,stop_lat,stop_lon,stop_name,is_express
592569,2971605_17817,07:07:39,07:07:39,8,670 UT Campus IB,1,670,1,1,30.241145,-97.724319,2220 Elmont/Town Lake,False
180687,2962177_4240,07:08:02,07:08:02,2,237 Springdale WB,0,237,1,1,30.291672,-97.628589,Decker (Loyola/Decker),False
554316,2968519_13477,07:08:05,07:08:05,21,50 ACC Round Rock NB,1,50,1,1,30.565842,-97.669101,University/Teravista Club,False
179099,2962088_4120,07:08:24,07:08:24,8,233 Decker EB,0,233,1,1,30.303039,-97.64631,Johnny Morris/Craybrough,False
180688,2962177_4240,07:08:33,07:08:33,3,237 Springdale WB,0,237,1,1,30.292958,-97.631241,Loyola/Wentworth,False
633897,2972221_19329,07:08:33,07:08:33,60,7 Willaim Cannon SB,0,7,1,1,30.186637,-97.759034,2300 William Cannon/Stoneleigh,False
333724,2962979_6641,07:08:38,07:08:38,25,300 Westgate Transit Center SB,0,300,1,1,30.286134,-97.682608,4300 Springdale/Martin Luther King,False
554317,2968519_13477,07:08:45,07:08:45,22,50 ACC Round Rock NB,1,50,1,1,30.567009,-97.665125,University/Sandy Brook,False
557852,2969292_13853,07:08:51,07:08:51,6,640 Forty Acres-IB IB,1,640,1,1,30.284999,-97.731804,601 23rd/Trinity,False
179956,2962148_4181,07:08:56,07:08:56,11,237 Tannehill EB,1,237,1,1,30.284038,-97.626837,6036 Elfen/Hog Eye,False
333725,2962979_6641,07:09:00,07:09:00,26,300 Westgate Transit Center SB,0,300,1,1,30.285006,-97.683281,Springdale/Oak Cliff,False
557853,2969292_13853,07:09:00,07:09:00,7,640 Forty Acres-IB IB,1,640,1,1,30.284984,-97.731602,701 23rd/Robert Dedman,False
72243,2960234_0992,07:09:20,07:09:20,16,111 Downtown/University of Texas NB,0,111,1,1,30.269216,-97.738446,8th Street NB (Trinity/8th),False
179100,2962088_4120,07:09:51,07:09:51,9,233 Decker EB,0,233,1,1,30.308047,-97.643051,Johnny Morris/Point North,False
179957,2962148_4181,07:10:00,07:10:00,12,237 Tannehill EB,1,237,1,1,30.282478,-97.6232,9301 Hog Eye - Community First,False
633898,2972221_19329,07:10:02,07:10:02,61,7 Willaim Cannon SB,0,7,1,1,30.18828,-97.764296,1912 William Cannon/Elm Creek (Apt),False
333726,2962979_6641,07:10:03,07:10:03,27,300 Westgate Transit Center SB,0,300,1,1,30.281879,-97.685305,Springdale/Glomar,False
574601,2970349_15924,07:10:33,07:10:33,2,656 UT Campus IB,1,656,1,1,30.314586,-97.732526,Triangle Station (SB),False
72244,2960234_0992,07:10:51,07:10:51,17,111 Downtown/University of Texas NB,0,111,1,1,30.272709,-97.73715,Trinity/12th,False
72735,2960321_1010,07:10:53,07:10:53,30,142 Downtown/University of Texas SB,1,142,1,1,30.279307,-97.73295,500 Martin Luther King/Red River,False
633899,2972221_19329,07:10:58,07:10:58,62,7 Willaim Cannon SB,0,7,1,1,30.189202,-97.767485,1700 William Cannon/Bluff Springs,False
180689,2962177_4240,07:10:59,07:10:59,4,237 Springdale WB,0,237,1,1,30.298856,-97.641267,Colony Loop/Shannon,False
72861,2960460_1037,07:11:00,07:11:00,10,171 Downtown/University of Texas NB,0,171,1,1,30.265454,-97.752098,Seaholm Station (NB),False
333727,2962979_6641,07:11:01,07:11:01,28,300 Westgate Transit Center SB,0,300,1,1,30.279234,-97.686965,1200 Springdale/12th,False
554318,2968519_13477,07:11:34,07:11:34,23,50 ACC Round Rock NB,1,50,1,1,30.56782,-97.652914,9999 Seton/Chautauqua/TX State,False
333728,2962979_6641,07:11:58,07:11:58,29,300 Westgate Transit Center SB,0,300,1,1,30.276735,-97.688489,1150 Springdale/Webberville,False
72736,2960321_1010,07:11:59,07:11:59,31,142 Downtown/University of Texas SB,1,142,1,1,30.277723,-97.736643,Medical School SB (San Jacinto/17th),False
72808,2960401_1024,07:12:00,07:12:00,3,152 TECHRIDGE SB,1,152,1,1,30.418161,-97.667996,Tech Ridge Bay J,False
565714,2969710_15275,07:12:00,07:12:00,1,642 West Campus KB,0,642,1,1,30.286032,-97.733433,San Jacinto/23rd (Midblock),False
72737,2960321_1010,07:12:38,07:12:38,32,142 Downtown/University of Texas SB,1,142,1,1,30.275451,-97.737526,San Jacinto/14th,False
180690,2962177_4240,07:12:38,07:12:38,5,237 Springdale WB,0,237,1,1,30.300421,-97.636572,Overton Driveway/Overton Driveway,False
585774,2971289_17164,07:12:40,07:12:40,12,663 UT Campus IB,1,663,1,1,30.277383,-97.741894,Lavaca/15th,False
410476,2965478_8991,07:13:00,07:13:00,1,333 PLEASANT VALLEY EB,1,333,1,1,30.192664,-97.777841,115 William Cannon/Circle S,False
585775,2971289_17164,07:13:10,07:13:10,13,663 UT Campus IB,1,663,1,1,30.278834,-97.741358,1609 Lavaca/17th (Midblock),False
72245,2960234_0992,07:13:12,07:13:12,18,111 Downtown/University of Texas NB,0,111,1,1,30.27751,-97.735397,Medical School NB (Trinity/17th),False
333729,2962979_6641,07:13:30,07:13:30,30,300 Westgate Transit Center SB,0,300,1,1,30.274303,-97.69009,1106 Springdale/Ledesma,False
574602,2970349_15924,07:13:30,07:13:30,3,656 UT Campus IB,1,656,1,1,30.309535,-97.730392,301 45th/Avenue C,False
410477,2965478_8991,07:13:32,07:13:32,2,333 PLEASANT VALLEY EB,1,333,1,1,30.192082,-97.776037,409 William Cannon/Circle S,False
724916,2974684_22403,07:13:35,07:13:35,2,935 Downtown/UT SB,0,935,1,1,30.269522,-97.752626,5th/Bowie,False
72862,2960460_1037,07:13:40,07:13:40,11,171 Downtown/University of Texas NB,0,171,1,1,30.265792,-97.746213,Lavaca/3rd,False
72738,2960321_1010,07:13:48,07:13:48,33,142 Downtown/University of Texas SB,1,142,1,1,30.272244,-97.738709,Capitol/Waterloo SB (San Jacinto/11th),False
633900,2972221_19329,07:13:50,07:13:50,63,7 Willaim Cannon SB,0,7,1,1,30.192738,-97.765327,Nelms/Bluff Springs,False
180691,2962177_4240,07:13:51,07:13:51,6,237 Springdale WB,0,237,1,1,30.305498,-97.639174,7309 Ritchie/Colony Park,False
554941,2968660_13509,07:14:00,07:14:00,4,550 Leander Station NB,1,550,1,1,30.328601,-97.716203,Highland Station,False
410478,2965478_8991,07:14:08,07:14:08,3,333 PLEASANT VALLEY EB,1,333,1,1,30.191387,-97.77353,601 William Cannon/Circle S,False
724960,2974823_22407,07:14:13,07:14:13,2,980 Downtown/University of Texas SB,0,980,1,1,30.440473,-97.701695,Howard Station Bay B,False
724917,2974684_22403,07:14:14,07:14:14,3,935 Downtown/UT SB,0,935,1,1,30.26835,-97.74792,5th/San Antonio,False
574603,2970349_15924,07:14:30,07:14:30,4,656 UT Campus IB,1,656,1,1,30.30835,-97.728674,Speedway/45th,False
333730,2962979_6641,07:14:38,07:14:38,31,300 Westgate Transit Center SB,0,300,1,1,30.270901,-97.692225,1050 Springdale/Prock,False
599001,2975991_18464,07:14:42,07:14:42,5,672 UT Campus IB,1,672,1,1,30.280356,-97.718217,2200 Martin Luther King/Coleto,False
724918,2974684_22403,07:14:51,07:14:51,4,935 Downtown/UT SB,0,935,1,1,30.268613,-97.745114,517 Lavaca/6th,False
72863,2960460_1037,07:14:58,07:14:58,12,171 Downtown/University of Texas NB,0,171,1,1,30.268613,-97.745114,517 Lavaca/6th,False
72739,2960321_1010,07:15:00,07:15:00,34,142 Downtown/University of Texas SB,1,142,1,1,30.269914,-97.741869,104 8th/Congress,False
633901,2972221_19329,07:15:00,07:15:00,64,7 Willaim Cannon SB,0,7,1,1,30.189947,-97.767587,6502 Bluff Springs/William Cannon,False
554319,2968519_13477,07:15:08,07:15:08,24,50 ACC Round Rock NB,1,50,1,1,30.563415,-97.65603,9999 College Park/ACC Round Rock,False
724919,2974684_22403,07:15:13,07:15:13,5,935 Downtown/UT SB,0,935,1,1,30.269226,-97.743548,115 7Th/Colorado,False
585776,2971289_17164,07:15:18,07:15:18,14,663 UT Campus IB,1,663,1,1,30.283593,-97.739574,University/21st,False
180692,2962177_4240,07:15:26,07:15:26,7,237 Springdale WB,0,237,1,1,30.29876,-97.64462,Colony Park/Loyola,False
574604,2970349_15924,07:15:28,07:15:28,5,656 UT Campus IB,1,656,1,1,30.306697,-97.729732,4300 Speedway/43rd,False
410479,2965478_8991,07:15:36,07:15:36,4,333 PLEASANT VALLEY EB,1,333,1,1,30.189223,-97.768461,1626 William Cannon/Bluff Springs,False
180693,2962177_4240,07:15:43,07:15:43,8,237 Springdale WB,0,237,1,1,30.299247,-97.645835,6714 Loyola/Sandshof,False
179101,2962088_4120,07:15:44,07:15:44,10,233 Decker EB,0,233,1,1,30.314304,-97.620203,Daffan/Oak Crest,False
333731,2962979_6641,07:15:49,07:15:49,32,300 Westgate Transit Center SB,0,300,1,1,30.267579,-97.694349,1018 Springdale/Goodwin,False
72864,2960460_1037,07:16:00,07:16:00,13,171 Downtown/University of Texas NB,0,171,1,1,30.269226,-97.743548,115 7Th/Colorado,False
180694,2962177_4240,07:16:00,07:16:00,9,237 Springdale WB,0,237,1,1,30.29995,-97.647303,Loyola/Johnny Morris NE Corner,False
554320,2968519_13477,07:16:00,07:16:00,25,50 ACC Round Rock NB,1,50,1,1,30.566885,-97.658493,College Park/University,False
554942,2968660_13509,07:16:00,07:16:00,5,550 Leander Station NB,1,550,1,1,30.338559,-97.719691,Crestview Station,False
585777,2971289_17164,07:16:00,07:16:00,15,663 UT Campus IB,1,663,1,1,30.283826,-97.7409,21st/Whitis,False
724920,2974684_22403,07:16:00,07:16:00,6,935 Downtown/UT SB,0,935,1,1,30.269216,-97.738446,8th Street NB (Trinity/8th),False
410480,2965478_8991,07:16:13,07:16:13,5,333 PLEASANT VALLEY EB,1,333,1,1,30.187382,-97.76818,Bluff Springs/BitterCreek,False
72246,2960234_0992,07:16:22,07:16:22,19,111 Downtown/University of Texas NB,0,111,1,1,30.283104,-97.73391,2031 San Jacinto/21st,False
179102,2962088_4120,07:16:50,07:16:50,11,233 Decker EB,0,233,1,1,30.312258,-97.615894,Daffan/Decker,False
574605,2970349_15924,07:17:08,07:17:08,6,656 UT Campus IB,1,656,1,1,30.303498,-97.731786,4004 Speedway/40th,False
72740,2960321_1010,07:17:20,07:17:20,35,142 Downtown/University of Texas SB,1,142,1,1,30.270613,-97.744215,216 8th/Lavaca,False
410481,2965478_8991,07:17:21,07:17:21,6,333 PLEASANT VALLEY EB,1,333,1,1,30.183426,-97.768629,1901 Blue Meadow/Bluff Springs,False
724921,2974684_22403,07:17:25,07:17:25,7,935 Downtown/UT SB,0,935,1,1,30.272682,-97.737179,Capitol/Waterloo NB (Trinity/12th),False
72247,2960234_0992,07:17:29,07:17:29,20,111 Downtown/University of Texas NB,0,111,1,1,30.28555,-97.733531,UT Stadium NB (San Jacinto/23rd),False
72865,2960460_1037,07:17:44,07:17:44,14,171 Downtown/University of Texas NB,0,171,1,1,30.269216,-97.738446,8th Street NB (Trinity/8th),False
180695,2962177_4240,07:17:50,07:17:50,10,237 Springdale WB,0,237,1,1,30.29748,-97.650032,6402 Johnny Morris/Loyola,False
333732,2962979_6641,07:18:00,07:18:00,33,300 Westgate Transit Center SB,0,300,1,1,30.265076,-97.699351,3600 Govalle/Gunter,False
574606,2970349_15924,07:18:08,07:18:08,7,656 UT Campus IB,1,656,1,1,30.30138,-97.733132,3812 Speedway/38th Half,False
410482,2965478_8991,07:18:34,07:18:34,7,333 PLEASANT VALLEY EB,1,333,1,1,30.181535,-97.76431,2203 Blue Meadow/Blue Dawn,False
333733,2962979_6641,07:18:51,07:18:51,34,300 Westgate Transit Center SB,0,300,1,1,30.26602,-97.70202,3200 Govalle/Tillery,False
72866,2960460_1037,07:18:52,07:18:52,15,171 Downtown/University of Texas NB,0,171,1,1,30.272709,-97.73715,Trinity/12th,False
72248,2960234_0992,07:19:00,07:19:00,21,111 Downtown/University of Texas NB,0,111,1,1,30.288776,-97.734397,2525 San Jacinto/Dean Keeton,False
574607,2970349_15924,07:19:04,07:19:04,8,656 UT Campus IB,1,656,1,1,30.299792,-97.734149,Speedway/38th,False
179103,2962088_4120,07:19:10,07:19:10,12,233 Decker EB,0,233,1,1,30.307142,-97.622128,Eagles Landing Apt/Decker,False
724922,2974684_22403,07:19:36,07:19:36,8,935 Downtown/UT SB,0,935,1,1,30.27751,-97.735397,Medical School NB (Trinity/17th),False
180696,2962177_4240,07:19:41,07:19:41,11,237 Springdale WB,0,237,1,1,30.292869,-97.653011,5800 Johnny Morris/Loyola,False
554886,2968659_13503,07:20:00,07:20:00,1,550 Howard Station NB,1,550,1,1,30.264843,-97.738448,Downtown Station,False
579628,2975678_16365,07:20:00,07:20:00,5,661 UT Campus IB,1,661,1,1,30.289553,-97.739586,203 Dean Keeton/Whitis,False
72741,2960321_1010,07:20:15,07:20:15,36,142 Downtown/University of Texas SB,1,142,1,1,30.268253,-97.74669,500 Guadalupe/5th,False
410483,2965478_8991,07:20:18,07:20:18,8,333 PLEASANT VALLEY EB,1,333,1,1,30.17944,-97.758205,4415 Blue Meadow/Deep,False
574608,2970349_15924,07:20:26,07:20:26,9,656 UT Campus IB,1,656,1,1,30.29713,-97.735816,3204 Speedway/33rd,False
72867,2960460_1037,07:20:39,07:20:39,16,171 Downtown/University of Texas NB,0,171,1,1,30.27751,-97.735397,Medical School NB (Trinity/17th),False
333734,2962979_6641,07:21:11,07:21:11,35,300 Westgate Transit Center SB,0,300,1,1,30.26774,-97.706989,Govalle/Webberville,False
410484,2965478_8991,07:21:19,07:21:19,9,333 PLEASANT VALLEY EB,1,333,1,1,30.178217,-97.755781,Blue Meadow/Granger,False
599002,2975991_18464,07:21:19,07:21:19,6,672 UT Campus IB,1,672,1,1,30.279307,-97.73295,500 Martin Luther King/Red River,False
410485,2965478_8991,07:21:37,07:21:37,10,333 PLEASANT VALLEY EB,1,333,1,1,30.178206,-97.754762,Meadow Lake/Blue Meadow,False
599003,2975991_18464,07:21:46,07:21:46,7,672 UT Campus IB,1,672,1,1,30.279666,-97.734311,400 Martin Luther King/Trinity,False
565720,2969710_15275,07:22:00,07:22:00,7,642 West Campus KB,0,642,1,1,30.29086,-97.746437,26th/Pearl,False
574609,2970349_15924,07:22:02,07:22:02,10,656 UT Campus IB,1,656,1,1,30.294366,-97.735868,31st/Grooms,False
410486,2965478_8991,07:22:08,07:22:08,11,333 PLEASANT VALLEY EB,1,333,1,1,30.179042,-97.753083,6805 Meadow Lake/Bucks Run,False
333735,2962979_6641,07:22:21,07:22:21,36,300 Westgate Transit Center SB,0,300,1,1,30.26517,-97.708825,850 Pleasant Valley/Webberville,False
724923,2974684_22403,07:22:34,07:22:34,9,935 Downtown/UT SB,0,935,1,1,30.283104,-97.73391,2031 San Jacinto/21st,False
333736,2962979_6641,07:22:51,07:22:51,37,300 Westgate Transit Center SB,0,300,1,1,30.263658,-97.708344,820 Pleasant Valley/Lyons,False
410487,2965478_8991,07:23:00,07:23:00,12,333 PLEASANT VALLEY EB,1,333,1,1,30.180708,-97.750278,6601 Meadow Lake/William Cannon,False
565721,2969710_15275,07:23:00,07:23:00,8,642 West Campus KB,0,642,1,1,30.29005,-97.747693,San Gabriel/25 1/2,False
590382,2971144_17591,07:23:00,07:23:00,1,663 Lake Austin OB,0,663,1,1,30.283826,-97.7409,21st/Whitis,False
72868,2960460_1037,07:23:03,07:23:03,17,171 Downtown/University of Texas NB,0,171,1,1,30.283104,-97.73391,2031 San Jacinto/21st,False
599004,2975991_18464,07:23:16,07:23:16,8,672 UT Campus IB,1,672,1,1,30.281645,-97.733191,2001 San Jacinto/20th,False
592570,2971605_17817,07:23:21,07:23:21,9,670 UT Campus IB,1,670,1,1,30.279307,-97.73295,500 Martin Luther King/Red River,False
179104,2962088_4120,07:23:23,07:23:23,13,233 Decker EB,0,233,1,1,30.291672,-97.628589,Decker (Loyola/Decker),False
724924,2974684_22403,07:23:36,07:23:36,10,935 Downtown/UT SB,0,935,1,1,30.28555,-97.733531,UT Stadium NB (San Jacinto/23rd),False
592571,2971605_17817,07:23:37,07:23:37,10,670 UT Campus IB,1,670,1,1,30.279666,-97.734311,400 Martin Luther King/Trinity,False
574610,2970349_15924,07:23:41,07:23:41,11,656 UT Campus IB,1,656,1,1,30.29121,-97.736689,2630 Speedway/27th,False
72869,2960460_1037,07:23:53,07:23:53,18,171 Downtown/University of Texas NB,0,171,1,1,30.28555,-97.733531,UT Stadium NB (San Jacinto/23rd),False
179105,2962088_4120,07:24:00,07:24:00,14,233 Decker EB,0,233,1,1,30.292958,-97.631241,Loyola/Wentworth,False
410488,2965478_8991,07:24:00,07:24:00,13,333 PLEASANT VALLEY EB,1,333,1,1,30.179893,-97.747991,5201 William Cannon/Pleasant Valley,False
554887,2968659_13503,07:24:00,07:24:00,2,550 Howard Station NB,1,550,1,1,30.262242,-97.727578,Plaza Saltillo Station,False
333737,2962979_6641,07:24:08,07:24:08,38,300 Westgate Transit Center SB,0,300,1,1,30.259748,-97.709736,7th Street SB (Pleasant Valley/7th),False
590383,2971144_17591,07:24:28,07:24:28,2,663 Lake Austin OB,0,663,1,1,30.278962,-97.742708,Guadalupe/16th Street,False
592572,2971605_17817,07:24:33,07:24:33,11,670 UT Campus IB,1,670,1,1,30.281645,-97.733191,2001 San Jacinto/20th,False
333738,2962979_6641,07:25:00,07:25:00,39,300 Westgate Transit Center SB,0,300,1,1,30.257219,-97.710922,500 Pleasant Valley/5th,False
574611,2970349_15924,07:25:00,07:25:00,12,656 UT Campus IB,1,656,1,1,30.289237,-97.735367,301 Dean Keeton/San Jacinto,False
565722,2969710_15275,07:25:15,07:25:15,9,642 West Campus KB,0,642,1,1,30.285872,-97.748124,2204 San Gabriel/22nd Half,False
599005,2975991_18464,07:25:53,07:25:53,9,672 UT Campus IB,1,672,1,1,30.285019,-97.73202,405 23rd/Trinity,False
72742,2960321_1010,07:25:59,07:25:59,37,142 Downtown/University of Texas SB,1,142,1,1,30.258767,-97.7487,Vic Mathias/Auditorium Shores (SB),False
180697,2962177_4240,07:25:59,07:25:59,12,237 Springdale WB,0,237,1,1,30.284968,-97.660672,6506 FM 969/Craigwood EB,False
554943,2968660_13509,07:26:00,07:26:00,6,550 Leander Station NB,1,550,1,1,30.387973,-97.717549,McKalla Station,False
592573,2971605_17817,07:26:00,07:26:00,12,670 UT Campus IB,1,670,1,1,30.285069,-97.732623,501 23rd/Trinity,False
599006,2975991_18464,07:26:00,07:26:00,10,672 UT Campus IB,1,672,1,1,30.284999,-97.731804,601 23rd/Trinity,False
724925,2974684_22403,07:26:00,07:26:00,11,935 Downtown/UT SB,0,935,1,1,30.289536,-97.737134,Dean Keeton/Speedway NE Corner,False
72870,2960460_1037,07:26:17,07:26:17,19,171 Downtown/University of Texas NB,0,171,1,1,30.289093,-97.73154,701 Dean Keeton/San Jacinto,False
71926,2960229_0982,07:26:26,07:26:26,31,105 Downtown/University of Texas NB,0,105,1,1,30.277383,-97.741894,Lavaca/15th,False
333739,2962979_6641,07:26:39,07:26:39,40,300 Westgate Transit Center SB,0,300,1,1,30.25282,-97.713,Cesar Chavez SB (Pleasant Valley/Cesar Chavez),False
71927,2960229_0982,07:27:00,07:27:00,32,105 Downtown/University of Texas NB,0,105,1,1,30.278834,-97.741358,1609 Lavaca/17th (Midblock),False
590384,2971144_17591,07:27:36,07:27:36,3,663 Lake Austin OB,0,663,1,1,30.26939,-97.7472,416 6th/San Antonio,False
72743,2960321_1010,07:28:00,07:28:00,38,142 Downtown/University of Texas SB,1,142,1,1,30.256196,-97.746021,Riverside/Congress FS,False
410489,2965478_8991,07:28:00,07:28:00,14,333 PLEASANT VALLEY EB,1,333,1,1,30.172401,-97.752691,5106 Quicksilver/Canella,False
554944,2968660_13509,07:28:00,07:28:00,7,550 Leander Station NB,1,550,1,1,30.392786,-97.7164,Kramer Station,False
72871,2960460_1037,07:28:48,07:28:48,20,171 Downtown/University of Texas NB,0,171,1,1,30.28758,-97.72652,Red River/Dean Keeton,False
333740,2962979_6641,07:28:57,07:28:57,41,300 Westgate Transit Center SB,0,300,1,1,30.246213,-97.714935,516 Pleasant Valley/Lakeshore,False
180698,2962177_4240,07:29:04,07:29:04,13,237 Springdale WB,0,237,1,1,30.285718,-97.669918,4600 Tannehill/Martin Luther King,False
565724,2969710_15275,07:29:16,07:29:16,11,642 West Campus KB,0,642,1,1,30.283384,-97.742081,Guadalupe/W. 21st Street,False
590385,2971144_17591,07:29:56,07:29:56,4,663 Lake Austin OB,0,663,1,1,30.271955,-97.754879,6th/Baylor,False
72872,2960460_1037,07:30:00,07:30:00,21,171 Downtown/University of Texas NB,0,171,1,1,30.290665,-97.727112,3107 Red River/32nd,False
179624,2962109_4158,07:30:00,07:30:00,1,233 Springdale WB,1,233,1,1,30.292958,-97.631241,Loyola/Wentworth,False
180699,2962177_4240,07:30:00,07:30:00,14,237 Springdale WB,0,237,1,1,30.283619,-97.671579,Tannehill/Webberville,False
577754,2970116_16195,07:30:00,07:30:00,1,656 Intramural Fields OB,0,656,1,1,30.289237,-97.735367,301 Dean Keeton/San Jacinto,False
333741,2962979_6641,07:30:37,07:30:37,42,300 Westgate Transit Center SB,0,300,1,1,30.2422,-97.717511,Roy G Guerrero SB (Pleasant Valley/Lakeshore),False
590386,2971144_17591,07:31:09,07:31:09,5,663 Lake Austin OB,0,663,1,1,30.273935,-97.760118,6th/Pressler,False
333742,2962979_6641,07:31:32,07:31:32,43,300 Westgate Transit Center SB,0,300,1,1,30.240131,-97.718817,Elmont SB (Pleasant Valley/Elmont),False
71928,2960229_0982,07:32:00,07:32:00,33,105 Downtown/University of Texas NB,0,105,1,1,30.285754,-97.74162,2231 Guadalupe/West Mall UT,False
577755,2970116_16195,07:32:08,07:32:08,2,656 Intramural Fields OB,0,656,1,1,30.294287,-97.735581,31st/Walling,False
179625,2962109_4158,07:32:17,07:32:17,2,233 Springdale WB,1,233,1,1,30.298856,-97.641267,Colony Loop/Shannon,False
590387,2971144_17591,07:32:24,07:32:24,6,663 Lake Austin OB,0,663,1,1,30.276005,-97.76454,6th/Campbell,False
554888,2968659_13503,07:33:00,07:33:00,3,550 Howard Station NB,1,550,1,1,30.279818,-97.709031,M L King Jr Station,False
598385,2971571_18396,07:33:00,07:33:00,1,670 Crossing Place OB,0,670,1,1,30.285069,-97.732623,501 23rd/Trinity,False
333743,2962979_6641,07:33:22,07:33:22,44,300 Westgate Transit Center SB,0,300,1,1,30.23524,-97.721977,Riverside SB (Pleasant Valley HEB),False
577756,2970116_16195,07:33:37,07:33:37,3,656 Intramural Fields OB,0,656,1,1,30.29722,-97.735581,3201 Speedway/33rd,False
590388,2971144_17591,07:34:06,07:34:06,7,663 Lake Austin OB,0,663,1,1,30.277571,-97.771314,2208 Lake Austin/Upson,False
179626,2962109_4158,07:34:09,07:34:09,3,233 Springdale WB,1,233,1,1,30.300421,-97.636572,Overton Driveway/Overton Driveway,False
333744,2962979_6641,07:34:26,07:34:26,45,300 Westgate Transit Center SB,0,300,1,1,30.233458,-97.724063,2007 Pleasant Valley/Riverside,False
577757,2970116_16195,07:34:42,07:34:42,4,656 Intramural Fields OB,0,656,1,1,30.299217,-97.734341,Speedway/35th,False
590389,2971144_17591,07:34:55,07:34:55,8,663 Lake Austin OB,0,663,1,1,30.279419,-97.774048,2530 Lake Austin/Hearn,False
600697,2976018_18634,07:35:00,07:35:00,1,672 Lakeshore OB,0,672,1,1,30.284999,-97.731804,601 23rd/Trinity,False
565725,2969710_15275,07:35:22,07:35:22,12,642 West Campus KB,0,642,1,1,30.281645,-97.733191,2001 San Jacinto/20th,False
333745,2962979_6641,07:35:27,07:35:27,46,300 Westgate Transit Center SB,0,300,1,1,30.230883,-97.725761,Sheringham SB (Pleasant Valley/Sheringham),False
179627,2962109_4158,07:35:34,07:35:34,4,233 Springdale WB,1,233,1,1,30.305498,-97.639174,7309 Ritchie/Colony Park,False
577758,2970116_16195,07:35:40,07:35:40,5,656 Intramural Fields OB,0,656,1,1,30.301591,-97.732825,Speedway/39th,False
590390,2971144_17591,07:35:46,07:35:46,9,663 Lake Austin OB,0,663,1,1,30.282319,-97.776058,Lake Austin/7th,False
565726,2969710_15275,07:36:20,07:36:20,13,642 West Campus KB,0,642,1,1,30.283104,-97.73391,2031 San Jacinto/21st,False
577759,2970116_16195,07:36:30,07:36:30,6,656 Intramural Fields OB,0,656,1,1,30.303334,-97.731711,4001 Speedway/40th,False
333746,2962979_6641,07:37:00,07:37:00,47,300 Westgate Transit Center SB,0,300,1,1,30.227843,-97.728279,Oltorf East SB (Oltorf/Pleasant Valley),False
554945,2968660_13509,07:37:00,07:37:00,8,550 Leander Station NB,1,550,1,1,30.43999,-97.701734,Howard Station,False
179628,2962109_4158,07:37:22,07:37:22,5,233 Springdale WB,1,233,1,1,30.29876,-97.64462,Colony Park/Loyola,False
333747,2962979_6641,07:37:40,07:37:40,48,300 Westgate Transit Center SB,0,300,1,1,30.228981,-97.729647,2400 Oltorf/Pleasant Valley,False
179629,2962109_4158,07:37:41,07:37:41,6,233 Springdale WB,1,233,1,1,30.299247,-97.645835,6714 Loyola/Sandshof,False
577760,2970116_16195,07:37:47,07:37:47,7,656 Intramural Fields OB,0,656,1,1,30.306616,-97.729616,4301 Speedway/43rd,False
179630,2962109_4158,07:38:00,07:38:00,7,233 Springdale WB,1,233,1,1,30.29995,-97.647303,Loyola/Johnny Morris NE Corner,False
565727,2969710_15275,07:38:00,07:38:00,14,642 West Campus KB,0,642,1,1,30.286032,-97.733433,San Jacinto/23rd (Midblock),False
333748,2962979_6641,07:38:26,07:38:26,49,300 Westgate Transit Center SB,0,300,1,1,30.23021,-97.731749,2030 Oltorf/Willow Creek,False
577761,2970116_16195,07:38:28,07:38:28,8,656 Intramural Fields OB,0,656,1,1,30.308091,-97.728681,Speedway/44th,False
590391,2971144_17591,07:39:00,07:39:00,10,663 Lake Austin OB,0,663,1,1,30.288949,-97.783344,Kermit/Lufkin,False
179631,2962109_4158,07:39:12,07:39:12,8,233 Springdale WB,1,233,1,1,30.30163,-97.650907,Loyola/Johnny Morris NW Corner,False
333749,2962979_6641,07:39:19,07:39:19,50,300 Westgate Transit Center SB,0,300,1,1,30.23107,-97.734031,Oltorf at Burton SB (Oltorf/Burton),False
554889,2968659_13503,07:40:00,07:40:00,4,550 Howard Station NB,1,550,1,1,30.328601,-97.716203,Highland Station,False
179632,2962109_4158,07:40:12,07:40:12,9,233 Springdale WB,1,233,1,1,30.303303,-97.65354,6705 Crystalbrook/Loyola (Park),False
577762,2970116_16195,07:40:17,07:40:17,9,656 Intramural Fields OB,0,656,1,1,30.310425,-97.731878,408 45th Street/Avenue A,False
333750,2962979_6641,07:40:36,07:40:36,51,300 Westgate Transit Center SB,0,300,1,1,30.232592,-97.737362,1730 Oltorf/Parker,False
333751,2962979_6641,07:41:28,07:41:28,52,300 Westgate Transit Center SB,0,300,1,1,30.233502,-97.739665,1616 E Oltorf,False
179633,2962109_4158,07:41:40,07:41:40,10,233 Springdale WB,1,233,1,1,30.308573,-97.652374,Purple Sage SB (Crystalbrook/Purple Sage),False
554890,2968659_13503,07:42:00,07:42:00,5,550 Howard Station NB,1,550,1,1,30.338559,-97.719691,Crestview Station,False
577763,2970116_16195,07:42:19,07:42:19,10,656 Intramural Fields OB,0,656,1,1,30.314726,-97.730353,4801 Guadalupe/46th,False
333752,2962979_6641,07:42:52,07:42:52,53,300 Westgate Transit Center SB,0,300,1,1,30.23465,-97.74353,1300 Oltorf/Schriber,False
577764,2970116_16195,07:43:00,07:43:00,11,656 Intramural Fields OB,0,656,1,1,30.316531,-97.72913,4903 Guadalupe/46th,False
